CATEGORY, TITLE, LOW, HIGH,URL
WINE,Martini & Rossi Rosso Sweet Vermouth,6.39,17.99,https://products3.imgix.drizly.com/ci-martini-rossi-rosso-sweet-vermouth-25204f358e882c95.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Concha y Toro Casillero Del Diablo Cabernet Sauvignon,6.99,23.99,https://products2.imgix.drizly.com/ci-casillero-del-diablo-cabernet-sauvignon-10db9c88cc9a1787.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,90+ Cellars Prosecco (Lot 50),7.98,17.99,https://products2.imgix.drizly.com/ci-90-cellars-prosecco-lot-50-fd997a5ec8304704.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Dom Perignon Vintage Champagne,134.99,1800.00,https://products3.imgix.drizly.com/ci-dom-perignon-vintage-champagne-4670425b168e7621.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,14 Hands Cabernet Sauvignon,7.99,24.99,https://products2.imgix.drizly.com/ci-14-hands-cabernet-sauvignon-09a16a44ba7289c1.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Perrier-Jouet Grand Brut Champagne,29.95,89.99,https://products2.imgix.drizly.com/ci-perrier-jouet-grand-brut-champagne-cd47f4486d692d9b.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Woodbridge Pinot Grigio,4.78,17.99,https://products3.imgix.drizly.com/ci-woodbridge-pinot-grigio-960f1cc61565a4a8.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Miraval Provence Rosé,17.99,39.99,https://products1.imgix.drizly.com/ci-miraval-provence-rose-3e3fa1da4bdcc5bc.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Dreaming Tree Cabernet Sauvignon,10.99,20.99,https://products0.imgix.drizly.com/ci-dreaming-tree-cabernet-sauvignon-27dc2bf45d852b29.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,SIMI Alexander Valley Cabernet Sauvignon,12.99,31.99,https://products1.imgix.drizly.com/ci-simi-alexander-valley-cabernet-sauvignon-cb6316876cafdd2f.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,The Pinot Project Rosé,9.87,17.99,https://products1.imgix.drizly.com/ci-the-pinot-project-rose-4f68ebc66b81cc0f.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Barefoot Riesling,4.99,12.09,https://products0.imgix.drizly.com/ci-barefoot-riesling-b99aedef795b0db7.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Domaine Chandon Brut Classic,13.98,39.09,https://products3.imgix.drizly.com/ci-domaine-chandon-brut-classic-d9ad56d9e6328549.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Rombauer Chardonnay,19.99,62.09,https://products1.imgix.drizly.com/ci-rombauer-chardonnay-3199313d213a97fd.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Black Box Malbec,None,None,https://products1.imgix.drizly.com/ci-black-box-malbec-f8108a13b8e228f1.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Bogle Sauvignon Blanc,6.99,18.71,https://products3.imgix.drizly.com/ci-bogle-sauvignon-blanc-72db7d77b8f1e2db.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Cook's Extra Dry,5.49,99.00,https://products1.imgix.drizly.com/ci-cooks-extra-dry-76a5992ba1c0a9d2.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Cloudy Bay Sauvignon Blanc,22.95,42.99,https://products3.imgix.drizly.com/ci-cloudy-bay-sauvignon-blanc-d808d4a7838e06c5.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Bota Box Nighthawk Black Red Blend,None,None,https://products1.imgix.drizly.com/ci-bota-box-nighthawk-black-box-red-blend-f6581a07e967b663.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,19 Crimes The Banished,6.99,24.99,https://products0.imgix.drizly.com/ci-19-crimes-the-banished-ff8baa7c265b6f31.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Leese-Fitch Cabernet Sauvignon,6.99,18.99,https://products3.imgix.drizly.com/ci-leese-fitch-cabernet-sauvignon-ad17de0bf9412b09.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,90+ Cabernet Sauvignon (Lot 53),7.49,14.99,https://products3.imgix.drizly.com/ci-90-cabernet-sauvignon-lot-53-3361b4170206da4e.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Line 39 Cabernet Sauvignon,6.98,17.99,https://products0.imgix.drizly.com/ci-line-39-cabernet-sauvignon-6f21292367e0899f.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,J. Lohr Chardonnay Riverstone,8.97,30.09,https://products3.imgix.drizly.com/ci-j-lohr-riverstone-chardonnay-1e8b809801b59ea0.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Apothic Crush,7.96,21.99,https://products2.imgix.drizly.com/ci-apothic-crush-7f56f9df60107dde.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Black Box Rosé,None,None,https://products2.imgix.drizly.com/ci-black-box-rose-17e8fdc89b1800e7.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Underwood Pinot Noir,9.98,24.09,https://products3.imgix.drizly.com/ci-underwood-cellars-pinot-noir-9ac74a6628e0a9e7.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Louis Jadot Beaujolais Villages,7.65,25.09,https://products0.imgix.drizly.com/ci-louis-jadot-beaujolais-villages-c3a6927806e71a26.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Chandon Brut Rose,13.98,38.99,https://products3.imgix.drizly.com/ci-chandon-brut-rose-39b734a6f7a3a2a9.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Cupcake Pinot Grigio,6.99,19.99,https://products1.imgix.drizly.com/ci-cupcake-pinot-grigio-74a3e067b40133cd.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,La Vieille Ferme Rouge,6.98,16.09,https://products1.imgix.drizly.com/ci-la-vieille-ferme-rouge-5e972962ac6688b7.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Duckhorn Cabernet Sauvignon,24.49,120.99,https://products1.imgix.drizly.com/ci-duckhorn-cabernet-sauvignon-cf06a1c9392ef170.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Hess Select North Coast Cabernet Sauvignon,12.99,85.99,https://products2.imgix.drizly.com/ci-hess-select-cabernet-sauvignon-201e8b726f04604c.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,90+ Cellars Old Vine Malbec (Lot 23),7.38,17.99,https://products0.imgix.drizly.com/ci-90-cellars-old-vine-malbec-lot-23-0fbf4ef92b8f07c8.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Barefoot Rosé,4.99,12.99,https://products3.imgix.drizly.com/ci-barefoot-rose-9df9d6432acc2676.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Sutter Home White Zinfandel,3.99,13.09,https://products3.imgix.drizly.com/ci-sutter-home-white-zinfandel-6c114f5ee1cb4f93.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Erath Pinot Noir,12.99,27.99,https://products1.imgix.drizly.com/ci-erath-pinot-noir-16aa54d60be49942.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,BABE Rose With Bubbles,None,None,https://products2.imgix.drizly.com/ci-babe-rose-with-bubbles-2e600db73dc34f94.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Luc Belaire Rare Rose,24.99,59.99,https://products3.imgix.drizly.com/ci-luc-belaire-rare-rose-d12d83c59f313ffa.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Dolin Dry Vermouth,11.99,22.99,https://products0.imgix.drizly.com/ci-dolin-dry-vermouth-f803c574c1551553.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Segura Viudas Brut,5.00,20.09,https://products0.imgix.drizly.com/ci-segura-viudas-cava-brut-1bec50bc608c3daf.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Yellow Tail Merlot,4.98,15.09,https://products0.imgix.drizly.com/ci-yellow-tail-merlot-b8c00153ca22bc6a.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Taylor Port,4.98,12.99,https://products1.imgix.drizly.com/ci-taylor-port-5a10ecb12fc08589.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Jaume Serra Cristalino Cava Brut,5.98,18.99,https://products0.imgix.drizly.com/ci-jaume-serra-cristalino-cava-brut-d76a969ff47d2431.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Caymus Cabernet Sauvignon,64.99,2999.00,https://products0.imgix.drizly.com/ci-caymus-vineyards-cabernet-sauvignon-0efd6b19f0aa079e.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Franzia Sunset Blush,None,None,https://products1.imgix.drizly.com/ci-franzia-sunset-blush-dcbff5c1eaece9d6.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Lamberti Prosecco,9.84,17.59,https://products0.imgix.drizly.com/ci-lamberti-prosecco-6a320ee36cb403e1.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Kono Sauvignon Blanc,8.98,18.99,https://products3.imgix.drizly.com/ci-kono-sauvignon-blanc-aa207fb43c74b649.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Yellow Tail Sauvignon Blanc,4.99,15.09,https://products3.imgix.drizly.com/ci-yellow-tail-sauvignon-blanc-8191ee4d9664efcf.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Don Miguel Gascon Malbec,9.99,22.99,https://products0.imgix.drizly.com/ci-don-miguel-gascon-malbec-03613ecee7bb11b7.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Woodbridge By Robert Mondavi Sauvignon Blanc,3.97,15.09,https://products1.imgix.drizly.com/ci-woodbridge-sauvignon-blanc-8e411a50cfa8df42.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Barefoot Cabernet Sauvignon,4.99,12.09,https://products1.imgix.drizly.com/ci-barefoot-cabernet-sauvignon-d9e242a47abc7c64.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Martini & Rossi Extra Dry Vermouth,6.39,17.99,https://products0.imgix.drizly.com/ci-martini-rossi-extra-dry-vermouth-453a9af9387e97e7.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Cannonball Cabernet Sauvignon,9.99,32.09,https://products1.imgix.drizly.com/ci-cannonball-cabernet-sauvignon-4c6b6007cb33bff1.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Roscato Rosso Dolce,9.48,20.99,https://products1.imgix.drizly.com/ci-roscato-rosso-dolce-sparkling-c986482ed843c27e.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Barefoot Sweet Red Blend,4.99,12.09,https://products3.imgix.drizly.com/ci-barefoot-sweet-red-blend-75d60851f8ce9de0.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Monkey Bay Sauvignon Blanc,5.99,18.99,https://products1.imgix.drizly.com/ci-monkey-bay-sauvignon-blanc-42d7b9e25c3d961b.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Barefoot Red Moscato,2.99,11.99,https://products0.imgix.drizly.com/ci-barefoot-red-moscato-63814a4115ac9e6c.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Broadside Paso Robles Cabernet Sauvignon,11.37,22.99,https://products3.imgix.drizly.com/ci-broadside-paso-robles-cabernet-sauvignon-613e722658c624fd.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Robert Mondavi Bourbon Barrel Aged Cabernet Sauvignon,5.99,31.99,https://products3.imgix.drizly.com/ci-robert-mondavi-bourbon-barrel-cabernet-c7d04190a22a96bd.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Louis M. Martini Sonoma County Cabernet Sauvignon,11.99,29.99,https://products1.imgix.drizly.com/ci-louis-m-martini-sonoma-cabernet-sauvignon-92c23947117a1b45.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Avalon California Cabernet Sauvignon,7.98,19.99,https://products2.imgix.drizly.com/ci-avalon-california-cabernet-sauvignon-941444ff8d716c56.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Francis Coppola Diamond Collection Gold Label Chardonnay,8.99,30.09,https://products2.imgix.drizly.com/ci-francis-coppola-diamond-collection-gold-label-chardonnay-eaa175064cd0311b.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Dark Horse Canned Rosé,None,None,https://products1.imgix.drizly.com/ci-dark-horse-canned-rose-814dbfba4c59c069.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Los Vascos Cabernet Sauvignon,6.99,19.43,https://products3.imgix.drizly.com/ci-los-vascos-cabernet-sauvignon-8235ff797b449822.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Line 39 Pinot Noir,5.96,19.99,https://products1.imgix.drizly.com/ci-line-39-pinot-noir-90610c6092f003ad.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Carlo Rossi Sangria,2.99,9.37,https://products0.imgix.drizly.com/ci-carlo-rossi-sangria-4a67b72e31d409c2.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Mirassou Pinot Noir,6.98,18.09,https://products3.imgix.drizly.com/ci-mirassou-pinot-noir-73ba04c80bb24444.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Mezzacorona Pinot Grigio,6.49,19.09,https://products0.imgix.drizly.com/ci-mezzacorona-pinot-grigio-213fbe33837063e7.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Barefoot Merlot,4.99,12.09,https://products1.imgix.drizly.com/ci-barefoot-merlot-e715c7c8a2f5f7c5.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Korbel Brut Rosé California Champagne,9.99,22.87,https://products0.imgix.drizly.com/ci-korbel-brut-rose-champagne-ab05ed45ade3172d.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Chateau Ste. Michelle Cabernet Sauvignon,9.98,31.99,https://products2.imgix.drizly.com/ci-chateau-ste-michelle-cabernet-sauvignon-2e445e1444e1f0ee.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Andre Extra Dry,4.98,12.08,https://products0.imgix.drizly.com/ci-andre-extra-dry-fc405a1803dbeaf5.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,337 Cabernet Sauvignon,8.99,47.99,https://products2.imgix.drizly.com/ci-337-cabernet-sauvignon-c35eb028bf9d8ba9.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Dark Horse Chardonnay,5.99,17.99,https://products2.imgix.drizly.com/ci-dark-horse-chardonnay-ef821424b4c94bc9.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Josh Cellars Rosé,9.99,22.87,https://products0.imgix.drizly.com/ci-josh-cellars-rose-85a251cf30954c9b.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Dark Horse Pinot Grigio,6.97,14.99,https://products3.imgix.drizly.com/ci-dark-horse-pinot-grigio-061ffa79e661b8b7.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Trapiche Oak Cask Malbec,7.97,16.87,https://products3.imgix.drizly.com/ci-trapiche-oak-cask-malbec-bff1d2a21a22aa19.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Apothic Dark,7.00,24.99,https://products3.imgix.drizly.com/ci-apothic-dark-052f38afb7064530.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Gruet Brut,11.99,35.99,https://products1.imgix.drizly.com/ci-gruet-brut-11b138bf19237fb7.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Barefoot Bubbly Pink Moscato Champagne,6.99,17.09,https://products3.imgix.drizly.com/ci-barefoot-bubbly-pink-moscato-champagne-13fdfdc967fc625f.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,SIMI Sonoma County Chardonnay,9.99,27.49,https://products3.imgix.drizly.com/ci-simi-sonoma-county-chardonnay-4feb0f032ab6b84c.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Decoy Sauvignon Blanc,12.87,40.09,https://products3.imgix.drizly.com/ci-decoy-sauvignon-blanc-96f723b9ee3c203b.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Moet & Chandon Imperial Rose Champagne,27.99,114.99,https://products2.imgix.drizly.com/ci-moet-chandon-imperial-rose-champagne-a628cd3cc54b8c59.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Tisdale Pinot Grigio,2.99,9.58,https://products2.imgix.drizly.com/ci-tisdale-pinot-grigio-f23a50c3438780c8.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Bogle Old Vine Zinfandel,7.99,28.09,https://products2.imgix.drizly.com/ci-bogle-old-vine-zinfandel-a9377c25308ed5dd.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Hahn Pinot Noir,10.67,22.99,https://products3.imgix.drizly.com/ci-hahn-pinot-noir-9ffaa3d8e801067c.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Durand Sancerre,16.99,38.99,https://products2.imgix.drizly.com/ci-durand-sancerre-2016-bdb934ed883d9c1a.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Root 1 Cabernet Sauvignon,8.37,17.99,https://products0.imgix.drizly.com/ci-root-1-cabernet-sauvignon-b21d70b391a0171f.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Gerard Bertrand Cotes Des Rosés Rosé,10.99,28.99,https://products3.imgix.drizly.com/ci-bertrand-cotes-des-roses-rose-c33bdf86867e0dd4.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Moet & Chandon Nectar Imperial Rosé Champagne,39.99,109.99,https://products0.imgix.drizly.com/ci-moet-chandon-nectar-imperial-rose-champagne-f0c05b62635c44f3.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Riunite Lambrusco,4.66,14.09,https://products2.imgix.drizly.com/ci-riunite-lambrusco-ed657d4acf641ccd.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Capriccio Bubbly Sangria,4.84,17.67,https://products3.imgix.drizly.com/ci-capriccio-bubbly-sangria-8abac5a1f95b4480.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Frontera Sauvignon Blanc,3.99,14.99,https://products0.imgix.drizly.com/ci-frontera-sauvignon-blanc-d060401a3d4b8bee.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Da Vinci Chianti,8.97,20.09,https://products1.imgix.drizly.com/ci-da-vinci-chianti-5e0427e62e724718.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Ruffino Sparkling Rosé,9.98,22.99,https://products1.imgix.drizly.com/ci-ruffino-sparkling-rose-e8954efd32d65aa3.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Franciscan Cabernet Sauvignon,9.99,39.99,https://products0.imgix.drizly.com/ci-franciscan-cabernet-sauvignon-3470b53b47b81369.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Franzia Pinot Grigio Colombard,None,None,https://products2.imgix.drizly.com/ci-franzia-pinot-grigio-colombard-4ba9d7a7f3ec58d3.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Black Box Merlot,25.99,None,https://products3.imgix.drizly.com/ci-black-box-merlot-f6ce280e0a6a4077.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,7 Deadly Zins Zinfandel,9.98,31.99,https://products1.imgix.drizly.com/ci-7-deadly-zins-zinfandel-9555af0f1c1fe046.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Ruffino Chianti,6.99,22.99,https://products1.imgix.drizly.com/ci-ruffino-chianti-680a93de692e2f00.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Franzia White Zinfandel,None,None,https://products0.imgix.drizly.com/ci-franzia-white-zinfandel-80b464043a1b1978.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Smith & Hook Cabernet Sauvignon Central Coast,13.99,29.99,https://products1.imgix.drizly.com/ci-smith-hook-cabernet-sauvignon-cent-cst-29bc73d92f496648.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Carpano Antica Formula Vermouth,31.99,35.99,https://products0.imgix.drizly.com/ci-carpano-antica-formula-vermouth-50d7e2e8a55a777a.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Woodbridge Pinot Noir,4.78,16.09,https://products2.imgix.drizly.com/ci-woodbridge-pinot-noir-dd21d58be72df5de.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Yellow Tail Moscato,4.98,14.09,https://products1.imgix.drizly.com/ci-yellow-tail-moscato-254339aac1d833f3.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Diseno Malbec,5.00,15.99,https://products0.imgix.drizly.com/ci-diseno-malbec-144902621d8ebd7e.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Charles Smith Substance Cabernet Sauvignon,11.99,30.94,https://products2.imgix.drizly.com/ci-charles-smith-substance-cabernet-sauvignon-fedb7ea35dde35f1.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Bota Box Merlot,None,None,https://products0.imgix.drizly.com/ci-bota-box-merlot-c78eacbc333d6f82.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Bonterra Organic Cabernet Sauvignon,9.98,28.99,https://products3.imgix.drizly.com/ci-bonterra-organic-cabernet-sauvignon-1d8a3b743732cf83.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Lunetta Prosecco,8.99,18.69,https://products2.imgix.drizly.com/ci-lunetta-prosecco-519d15968fb4a84a.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Veuve Clicquot Rose,49.98,128.99,https://products2.imgix.drizly.com/ci-veuve-clicquot-rose-4e46639e1a552c9e.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,La Crema Monterey Chardonnay,9.99,39.99,https://products3.imgix.drizly.com/ci-la-crema-monterey-chardonnay-8d845e6802460c00.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Dolin Vermouth Rouge,10.99,29.99,https://products2.imgix.drizly.com/ci-dolin-vermouth-rouge-ddbb28fd0922cce0.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Sutter Home Chardonnay,2.50,10.99,https://products1.imgix.drizly.com/ci-sutter-home-chardonnay-04bae233887b1bc8.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Tisdale Cabernet Sauvginon,2.99,9.99,https://products3.imgix.drizly.com/ci-tisdale-cabernet-sauvginon-4d159b316155d03d.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,For A Song Cabernet Sauvignon,9.99,19.99,https://products1.imgix.drizly.com/ci-for-a-song-cabernet-sauvignon-cbad4c235697b5ee.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Hess Select Monterey Chardonnay,8.49,27.99,https://products3.imgix.drizly.com/ci-hess-select-monterey-chardonnay-01e58b187b9496dd.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Ruffino Riserva Ducale Chianti Classico,14.99,41.99,https://products3.imgix.drizly.com/ci-ruffino-ducale-chianti-cls-reserve-tan-dcae7cd21fbc203a.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Indaba Sauvignon Blanc,6.67,13.99,https://products2.imgix.drizly.com/ci-indaba-sauvignon-blanc-15ae83ac67ac6ac4.png?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Prisoner Saldo Zinfandel,22.99,57.09,https://products0.imgix.drizly.com/ci-prisoner-saldo-zinfandel-78d43704063879e5.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,90+ Cellars Pinot Noir,4.39,25.00,https://products3.imgix.drizly.com/ci-90-cellars-pinot-noir-757137fa5c246600.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Martini & Rossi Asti Spumante,8.99,199.99,https://products0.imgix.drizly.com/ci-martini-rossi-asti-spumante-423feae16caa3d8b.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,19 Crimes Shiraz Durif,7.49,23.09,https://products3.imgix.drizly.com/ci-19-crimes-shiraz-durif-e05b4a7f67184545.jpeg?auto=format%2Ccompress&fm=jpeg&q=20
WINE,Mumm Napa Brut Prestige,15.99,49.99,https://products2.imgix.drizly.com/ci-mumm-napa-brut-prestige-a3b747cbad07dab4.png?auto=format%2Ccompress&fm=jpeg&q=20
